100,3.197802197802198,0.09
200,3.0352941176470587,0.15
300,2.8247422680412373,0.03
400,3.0,0.14
500,3.289156626506024,0.17
600,3.032258064516129,0.07
700,2.8863636363636362,0.12
800,2.888888888888889,0.1
900,3.102272727272727,0.12
1000,3.0760869565217392,0.08
1100,3.3255813953488373,0.14
1200,2.8241758241758244,0.09
1300,3.3666666666666667,0.1
1400,3.0625,0.04
1500,2.9642857142857144,0.16
1600,3.044943820224719,0.11
1700,3.043010752688172,0.07
1800,2.9186046511627906,0.14
1900,2.795698924731183,0.07
2000,3.1511627906976742,0.14
2100,2.895348837209302,0.14
2200,2.8636363636363638,0.12
2300,3.202247191011236,0.11
2400,3.097826086956522,0.08
2500,3.0689655172413794,0.13
2600,3.0759493670886076,0.21
2700,3.097826086956522,0.08
2800,3.359550561797753,0.11
2900,2.967032967032967,0.09
3000,2.9767441860465116,0.14
3100,2.9101123595505616,0.11
3200,3.2,0.15
3300,2.835294117647059,0.15
3400,2.6179775280898876,0.11
3500,3.125,0.04
3600,2.977777777777778,0.1
3700,2.9080459770114944,0.13
3800,2.9285714285714284,0.16
3900,3.013157894736842,0.24
4000,2.989130434782609,0.08
4100,2.8452380952380953,0.16
4200,3.2111111111111112,0.1
4300,2.869565217391304,0.08
4400,2.9456521739130435,0.08
4500,2.8351648351648353,0.09
4600,2.6853932584269664,0.11
4700,2.9302325581395348,0.14
4800,2.872093023255814,0.14
4900,3.2528735632183907,0.13
5000,2.8666666666666667,0.1
5100,2.370967741935484,0.38
5200,2.6885245901639343,0.39
5300,2.28,0.5
5400,2.5185185185185186,0.46
5500,2.3125,0.36
5600,2.46,0.5
5700,2.3214285714285716,0.44
5800,2.262295081967213,0.39
5900,2.3278688524590163,0.39
6000,2.34375,0.36
6100,2.526315789473684,0.43
6200,2.292307692307692,0.35
6300,2.2,0.4
6400,2.2,0.35
6500,2.5396825396825395,0.37
6600,2.3442622950819674,0.39
6700,2.338709677419355,0.38
6800,2.245614035087719,0.43
6900,2.611940298507463,0.33
7000,2.5625,0.36
7100,2.2666666666666666,0.4
7200,2.3448275862068964,0.42
7300,2.263157894736842,0.43
7400,2.3448275862068964,0.42
7500,2.377049180327869,0.39
7600,2.4393939393939394,0.34
7700,2.2459016393442623,0.39
7800,2.403225806451613,0.38
7900,2.267605633802817,0.29
8000,2.327272727272727,0.45
8100,2.2615384615384615,0.35
8200,2.1818181818181817,0.45
8300,2.314814814814815,0.46
8400,2.586206896551724,0.42
8500,2.4262295081967213,0.39
8600,2.3508771929824563,0.43
8700,2.3548387096774195,0.38
8800,2.5,0.5
8900,2.3870967741935485,0.38
9000,2.180327868852459,0.39
9100,2.4098360655737703,0.39
9200,2.3508771929824563,0.43
9300,2.2238805970149254,0.33
9400,2.532258064516129,0.38
9500,2.365079365079365,0.37
9600,2.25,0.36
9700,2.2295081967213113,0.39
9800,2.557377049180328,0.39
9900,2.316666666666667,0.4
10000,2.1904761904761907,0.37
10100,2.411764705882353,0.32
10200,2.456140350877193,0.43
10300,2.3548387096774195,0.38
10400,2.2241379310344827,0.42
10500,2.466666666666667,0.4
10600,2.5,0.42
10700,2.646153846153846,0.35
10800,2.566666666666667,0.4
10900,2.3518518518518516,0.46
11000,2.0454545454545454,0.34
11100,2.3181818181818183,0.34
11200,2.392156862745098,0.49
11300,2.4363636363636365,0.45
11400,2.280701754385965,0.43
11500,2.315068493150685,0.27
11600,2.1186440677966103,0.41
11700,2.5762711864406778,0.41
11800,2.36734693877551,0.51
11900,2.485294117647059,0.32
12000,2.456140350877193,0.43
12100,2.3114754098360657,0.39
12200,2.1714285714285713,0.3
12300,2.409090909090909,0.34
12400,2.4262295081967213,0.39
12500,2.462686567164179,0.33
12600,2.196078431372549,0.49
12700,2.3230769230769233,0.35
12800,2.303030303030303,0.34
12900,2.357142857142857,0.44
13000,2.380952380952381,0.37
13100,2.3076923076923075,0.48
13200,2.2708333333333335,0.52
13300,2.2459016393442623,0.39
13400,2.148936170212766,0.53
13500,2.4237288135593222,0.41
13600,2.5454545454545454,0.45
13700,2.3333333333333335,0.4
13800,2.7115384615384617,0.48
13900,2.484375,0.36
14000,2.3692307692307693,0.35
14100,2.3968253968253967,0.37
14200,2.3333333333333335,0.31
14300,2.3137254901960786,0.49
14400,2.5660377358490565,0.47
14500,2.391304347826087,0.31
14600,2.283333333333333,0.4
14700,2.4833333333333334,0.4
14800,2.5873015873015874,0.37
14900,2.2711864406779663,0.41
15000,2.4545454545454546,0.34
15100,2.3076923076923075,0.35
15200,2.4754098360655736,0.39
15300,2.533333333333333,0.4
15400,2.3728813559322033,0.41
15500,2.761904761904762,0.37
15600,2.466666666666667,0.4
15700,2.3333333333333335,0.4
15800,2.4642857142857144,0.44
15900,2.4776119402985075,0.33
16000,2.425925925925926,0.46
16100,2.4477611940298507,0.33
16200,2.625,0.36
16300,2.3653846153846154,0.48
16400,2.305084745762712,0.41
16500,2.4166666666666665,0.28
16600,2.1,0.4
16700,2.3333333333333335,0.43
16800,2.377049180327869,0.39
16900,2.326923076923077,0.48
17000,2.2037037037037037,0.46
17100,2.357142857142857,0.44
17200,2.3,0.4
17300,2.514705882352941,0.32
17400,2.1666666666666665,0.46
17500,2.375,0.28
17600,2.066666666666667,0.4
17700,2.3225806451612905,0.38
17800,2.5441176470588234,0.32
17900,2.3508771929824563,0.43
18000,2.140625,0.36
18100,2.3225806451612905,0.38
18200,2.43859649122807,0.43
18300,2.388888888888889,0.46
18400,2.4833333333333334,0.4
18500,2.242424242424242,0.34
18600,2.232142857142857,0.44
18700,2.537037037037037,0.46
18800,2.5873015873015874,0.37
18900,2.6825396825396823,0.37
19000,2.278688524590164,0.39
19100,2.305084745762712,0.41
19200,2.274193548387097,0.38
19300,2.269230769230769,0.48
19400,2.440677966101695,0.41
19500,2.396551724137931,0.42
19600,2.0701754385964914,0.43
19700,2.263157894736842,0.43
19800,2.5,0.44
19900,2.456140350877193,0.43
20000,2.380952380952381,0.37
